transitsite,AGGR_uplinkbitbuffer(%),AGGR_uplinkbytebuffer(%),AGGR_uplinkflowbuffer(%),uplinkcostbuffer(%),AGGR_uplinkbitbuffer,AGGR_uplinkbytebuffer,AGGR_uplinkflowbuffer,uplinkcostbuffer
NASHVILLE1TNSATSITE;2,0.0769295029349,0.0769295029349,0.000126433176927,0.0775833253225,23333333.3333,10500000000.0,1466.0,0.194
LOUISVILLEKYSATSITE;2,0.0768342568837,0.0768342568837,0.00024286209156,0.0775833253225,23304444.4444,10487000000.0,2816.0,0.194
LOUISVILLEKYSATSITE;2,0.0704161383531,0.0704161383531,0.00015446236008,0.0711847005536,21357777.7778,9611000000.0,1791.0,0.178
LOUISVILLEKYSATSITE;2,0.0797868844725,0.0797868844725,0.000218196410386,0.0807826377069,24200000.0,10890000000.0,2530.0,0.202
NORCROSSGASATSITE;2,0.0496231927027,0.0496231927027,0.0150522319365,0.0499892560068,15051111.1111,6773000000.0,174531.5,0.125
LOUISVILLEKYSATSITE;2,0.0803290543027,0.0803290543027,0.000213797984722,0.081182551755,24364444.4444,10964000000.0,2479.0,0.203
LOUISVILLEKYSATSITE;2,0.0722184867076,0.0722184867076,0.000217678948543,0.0727843567458,21904444.4444,9857000000.0,2524.0,0.182
NORCROSSGASATSITE;2,0.077625531771,0.077625531771,0.000212763061037,0.0783831534186,23544444.4444,10595000000.0,2467.0,0.196
ROSWELLGASATSITE;2,0.0513742547219,0.0513742547219,0.0013754135782,0.051988826247,15582222.2222,7012000000.0,15948.0,0.13
NORCROSSGASATSITE;2,0.0663205581492,0.0663205581492,0.000165156571498,0.0671855600731,20115555.5556,9052000000.0,1915.0,0.168
LOUISVILLEKYSATSITE;2,0.0680203338331,0.0680203338331,0.000188614841705,0.0687852162653,20631111.1111,9284000000.0,2187.0,0.172
LOUISVILLEKYSATSITE;2,0.0634118902764,0.0634118902763,0.00020241382418,0.0639862476887,19233333.3333,8655000000.0,2347.0,0.16
NORCROSSGASATSITE;2,0.0596093748456,0.0596093748456,0.000123069674949,0.0603870212562,18080000.0,8136000000.0,1427.0,0.151
ROSWELLGASATSITE;2,0.061858646979,0.061858646979,0.000127813075175,0.0623865914964,18762222.2222,8443000000.0,1482.0,0.156
ROSWELLGASATSITE;2,0.0339588805813,0.0339588805813,8.26214075692e-05,0.034312625323,10300000.0,4635000000.0,958.0,0.0858
ROSWELLGASATSITE;2,0.070101093722,0.070101093722,0.000143078199538,0.0707847865056,21262222.2222,9568000000.0,1659.0,0.177
NORCROSSGASATSITE;2,0.0625326959571,0.0625326959571,0.000133893251828,0.0631864195926,18966666.6667,8535000000.0,1552.5,0.158
NORCROSSGASATSITE;2,0.0318268343571,0.0318268343571,6.66663340824e-05,0.0321530894636,9653333.33333,4344000000.0,773.0,0.0804
NORCROSSGASATSITE;2,0.0524952274789,0.0524952274789,0.000110478103441,0.0531885683912,15922222.2222,7165000000.0,1281.0,0.133
HOMEWOODALSATSITE;2,0.0299424278661,0.0299424278661,0.0677012577681,0.0302734934377,9081777.77778,4086800000.0,785000.0,0.0757
LOUISVILLEKYSATSITE;2,0.072877882447,0.072877882447,0.000171452357252,0.073584184842,22104444.4444,9947000000.0,1988.0,0.184
ROSWELLGASATSITE;2,0.0469563032676,0.0469563032676,0.000167916367993,0.0475897717184,14242222.2222,6409000000.0,1947.0,0.119
ROSWELLGASATSITE;2,0.0506122863118,0.0506122863118,0.000130227897108,0.0511889981509,15351111.1111,6908000000.0,1510.0,0.128
NORCROSSGASATSITE;2,0.0631994183159,0.0631994183159,0.000209399559058,0.0639862476887,19168888.8889,8626000000.0,2428.0,0.16
LOUISVILLEKYSATSITE;2,0.0566274407794,0.0566274407794,5.60583663048e-05,0.0571877088717,17175555.5556,7729000000.0,650.0,0.143
NORCROSSGASATSITE;2,0.0292984180273,0.0292984180273,2.92365941189e-05,0.0296336309608,8886444.44444,3998900000.0,339.0,0.0741
ROSWELLGASATSITE;2,0.0410510480899,0.0410510480899,8.1672727524e-05,0.0415910609976,12451111.1111,5603000000.0,947.0,0.104
NORCROSSGASATSITE;2,0.0649138472384,0.0649138472384,0.00019318575465,0.0655859038809,19688888.8889,8860000000.0,2240.0,0.164
ROSWELLGASATSITE;2,0.0527296792974,0.0527296792974,0.000137213631986,0.0531885683912,15993333.3333,7197000000.0,1591.0,0.133
HOMEWOODALSATSITE;2,0.055902105466,0.055902105466,0.000114229701801,0.0563878807756,16955555.5556,7630000000.0,1324.5,0.141
ROSWELLGASATSITE;2,0.0229931294343,0.0229931294343,4.34236729761e-05,0.0232350061919,6974000.0,3138300000.0,503.5,0.0581
HOMEWOODALSATSITE;2,0.0439816958208,0.0439816958208,0.157912105699,0.044390459334,13340000.0,6003000000.0,1831000.0,0.111
HOMEWOODALSATSITE;2,0.0399520551909,0.0399520551909,0.0867611023117,0.0403913188535,12117777.7778,5453000000.0,1006000.0,0.101
ROSWELLGASATSITE;2,0.0518871180748,0.0518871180748,9.62479027633e-05,0.0523887402951,15737777.7778,7082000000.0,1116.0,0.131
LOUISVILLEKYSATSITE;2,0.0600856051018,0.0600856051018,0.000136523682862,0.0607869353042,18224444.4444,8201000000.0,1583.0,0.152
ROSWELLGASATSITE;2,0.050861391369,0.050861391369,0.000108796352451,0.051588912199,15426666.6667,6942000000.0,1261.5,0.129
HOMEWOODALSATSITE;2,0.0155588088031,0.0155588088031,0.0435530384368,0.0157166220885,4719111.11111,2123600000.0,505000.0,0.0393
ROSWELLGASATSITE;2,0.053191256315,0.053191256315,0.000122379725825,0.0535884824393,16133333.3333,7260000000.0,1419.0,0.134
NORCROSSGASATSITE;2,0.0659835336602,0.0659835336602,0.000159119516665,0.066785646025,20013333.3333,9006000000.0,1845.0,0.167
NORCROSSGASATSITE;2,0.0548470722829,0.0548470722829,0.000128330537018,0.0555880526795,16635555.5556,7486000000.0,1488.0,0.139
ROSWELLGASATSITE;2,0.0598804597607,0.0598804597607,0.000153513680035,0.0603870212562,18162222.2222,8173000000.0,1780.0,0.151
LOUISVILLEKYSATSITE;2,0.0592943302145,0.0592943302145,0.000147994087045,0.0599871072081,17984444.4444,8093000000.0,1716.0,0.15
ROSWELLGASATSITE;2,0.0456375117887,0.0456375117887,0.000116644523734,0.0459901155262,13842222.2222,6229000000.0,1352.5,0.115
NORCROSSGASATSITE;2,0.0606131216934,0.0606131216934,0.000124277085916,0.0611868493523,18384444.4444,8273000000.0,1441.0,0.153
NORCROSSGASATSITE;2,0.0478794573028,0.0478794573028,0.000113194778115,0.0483895998145,14522222.2222,6535000000.0,1312.5,0.121
HOMEWOODALSATSITE;2,0.0515500935857,0.0515500935857,0.000153082461832,0.051988826247,15635555.5556,7036000000.0,1775.0,0.13
NORCROSSGASATSITE;2,0.0416518308748,0.0416518308748,6.1621081115e-05,0.0419909750457,12633333.3333,5685000000.0,714.5,0.105
